Recording date:	2017/10/06
Recording time:	14:45:27
Recording resolution	1366 x 768

pygaze initiation report start
display resolution: 1366x768
display size in cm: 33.8x27.1
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
pygaze calibration report start
samplerate: 59 Hz
sampletime: 16.7999535193 ms
accuracy (in pixels): LX=681.937, LY=383.2378, RX=681.9432, RY=383.2292
precision (RMS noise in pixels): X=18.3030052177, Y=26.7581763205
distance between participant and display: 57.0 cm
fixation threshold: 51.3107898708 pixels
speed threshold: 1.19697837223 pixels/ms
accuracy threshold: 327.904497397 pixels/ms**2
pygaze calibration report end
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
516.8	647.3367	346.4463	0	692.9332	415.5978	0	0.4906	0.4961	
533.4	660.3272	325.1718	0	675.4014	401.4288	0	0.4889	0.4730	
550.1	662.0201	350.9820	0	675.1051	450.9143	0	0.4894	0.5221	
566.8	661.4865	360.8686	0	695.9724	435.7282	0	0.4969	0.5186	
583.5	660.8650	376.9557	0	698.7608	419.9176	0	0.4977	0.5188	
600.1	656.5964	349.4702	0	713.4033	334.3386	0	0.5015	0.4452	
616.8	662.5165	323.5030	0	681.2453	414.6580	0	0.4919	0.4806	
633.5	660.5436	352.4197	0	689.3433	380.3516	0	0.4941	0.4771	
650.1	655.4565	336.0868	0	681.5943	439.8815	0	0.4894	0.5052	
666.8	667.5214	339.2879	0	714.7996	418.5897	0	0.5060	0.4934	
683.5	665.4901	338.9399	0	774.5312	341.5601	0	0.5271	0.4430	
700.2	689.2762	321.9356	0	717.0347	405.6307	0	0.5148	0.4737	
716.8	661.3630	367.4795	0	684.5401	397.3198	0	0.4926	0.4979	
733.5	675.9882	350.0801	0	713.3314	385.9256	0	0.5085	0.4792	
750.2	676.8461	314.0320	0	709.6432	392.1570	0	0.5075	0.4598	
766.8	673.5958	342.4020	0	667.1979	450.2851	0	0.4908	0.5161	
783.5	668.3123	345.7957	0	680.5426	449.6845	0	0.4937	0.5179	
800.2	672.5571	319.9575	0	697.6371	431.8113	0	0.5015	0.4894	
816.8	675.7744	347.3057	0	695.4669	437.4059	0	0.5019	0.5109	
833.5	666.9662	345.4676	0	687.6999	353.1381	0	0.4959	0.4548	
850.2	658.5243	359.0920	0	737.9129	423.4263	0	0.5111	0.5095	
866.9	664.5337	366.1913	0	713.7955	411.2741	0	0.5045	0.5062	
883.5	662.3696	357.6347	0	702.4420	434.8494	0	0.4996	0.5159	
900.2	653.7868	369.4699	0	702.3551	410.8234	0	0.4964	0.5080	
916.9	664.1570	373.4450	0	691.2038	387.0416	0	0.4961	0.4951	
933.5	677.3894	351.8121	0	691.7541	421.3538	0	0.5012	0.5034	
950.2	669.6021	356.3238	0	700.3801	413.3552	0	0.5015	0.5011	
966.9	667.7163	353.5932	0	697.2452	433.7101	0	0.4996	0.5126	
983.5	661.5440	349.7794	0	697.1008	428.7890	0	0.4973	0.5069	
1000.2	663.8254	361.8431	0	703.3100	397.3378	0	0.5004	0.4943	
1016.9	671.2695	361.7175	0	696.2782	431.7624	0	0.5006	0.5166	
1033.4	668.6250	366.0180	0	690.4660	423.0228	0	0.4975	0.5137	
1050.1	662.0281	357.9577	0	721.8312	383.7676	0	0.5065	0.4829	
1066.7	459.6577	352.3166	0	478.7161	360.5930	0	0.3435	0.4641	
1083.4	327.6340	417.4530	0	367.7143	348.9247	0	0.2545	0.4989	
1100.1	323.3032	375.7735	0	366.9859	322.2722	0	0.2527	0.4545	
1116.7	333.5796	411.2292	0	364.7103	346.9831	0	0.2556	0.4936	
1133.4	328.6029	427.3230	0	360.2270	335.8543	0	0.2521	0.4969	
1150.1	338.4614	421.3493	0	353.8386	341.9725	0	0.2534	0.4970	
1166.7	326.1831	372.0784	0	340.3335	345.0599	0	0.2440	0.4669	
1183.4	325.8621	402.1748	0	348.4579	348.4269	0	0.2468	0.4887	
1200.1	314.5047	412.0420	0	353.9557	332.3992	0	0.2447	0.4847	
1216.7	331.6625	377.2280	0	339.6372	361.5216	0	0.2457	0.4810	
1233.4	328.0550	393.9975	0	340.6411	332.4291	0	0.2448	0.4729	
1250.1	333.6090	386.5203	0	322.2355	351.6238	0	0.2401	0.4806	
1266.7	336.8126	390.8783	0	332.2802	340.5355	0	0.2449	0.4762	
1283.4	336.2027	389.9018	0	333.6792	368.5413	0	0.2452	0.4938	
1300.1	342.5617	370.3486	0	350.6777	364.4132	0	0.2537	0.4784	
1316.7	334.4804	379.6642	0	344.0707	364.3047	0	0.2484	0.4844	
1333.4	347.0236	376.5815	0	369.7278	339.7604	0	0.2624	0.4664	
1350.1	345.7309	374.2994	0	354.4063	327.3623	0	0.2563	0.4568	
1366.7	350.3217	392.0516	0	354.4932	347.8969	0	0.2580	0.4817	
1383.4	347.8109	388.0838	0	354.3835	349.0780	0	0.2570	0.4799	
1400.1	336.9746	360.8843	0	354.6327	326.8212	0	0.2532	0.4477	
1416.7	350.2269	383.5471	0	360.0548	316.0149	0	0.2600	0.4554	
1433.4	354.8667	381.4616	0	355.9047	327.5545	0	0.2602	0.4616	
1450.1	325.4644	363.6693	0	328.1565	344.9195	0	0.2392	0.4613	
1466.7	319.0918	364.0084	0	322.1437	331.2143	0	0.2347	0.4526	
1483.4	307.3815	368.6982	0	324.2671	377.8904	0	0.2312	0.4861	
1500.1	312.9089	359.9133	0	317.7186	388.3219	0	0.2308	0.4871	
1516.7	305.4882	374.5306	0	307.6603	372.4211	0	0.2244	0.4863	
1533.3	307.0178	369.8778	0	302.9652	374.3624	0	0.2233	0.4845	
1550.0	308.0871	358.7641	0	304.9898	354.8862	0	0.2244	0.4646	
1566.7	320.6547	356.4980	0	306.8039	341.5669	0	0.2297	0.4545	
1583.3	302.8463	351.0957	0	328.4444	338.8889	0	0.2311	0.4492	
1600.0	309.5682	351.8763	0	294.6116	335.6025	0	0.2211	0.4476	
1616.7	309.1138	352.7335	0	295.7534	331.2445	0	0.2214	0.4453	
1633.3	318.0266	350.5547	0	304.7722	316.1299	0	0.2280	0.4340	
1650.0	322.1559	374.4970	0	304.0919	353.1116	0	0.2292	0.4737	
1666.6	324.1946	354.5897	0	321.1896	373.9861	0	0.2362	0.4743	
1683.3	320.7261	365.4816	0	305.0662	447.2663	0	0.2291	0.5291	
1700.0	323.2337	359.9033	0	297.7748	387.0722	0	0.2273	0.4863	
1716.6	325.2028	377.7731	0	296.9070	297.6444	0	0.2277	0.4397	
1733.3	329.1213	344.6954	0	309.6037	284.4008	0	0.2338	0.4096	
1750.0	360.7240	364.2883	0	325.2864	309.3552	0	0.2511	0.4386	
1766.6	365.4877	371.0008	0	354.2051	291.0610	0	0.2634	0.4310	
1783.3	385.5850	370.3532	0	346.0775	350.9184	0	0.2678	0.4696	
1800.0	395.2312	365.7424	0	351.8417	305.9871	0	0.2735	0.4373	
1816.6	384.0457	342.9231	0	358.5919	330.0936	0	0.2718	0.4382	
1833.3	363.4850	368.2812	0	355.0973	316.2448	0	0.2630	0.4457	
1850.0	398.9355	362.4537	0	341.5856	435.3791	0	0.2711	0.5194	
1866.6	370.2612	336.4233	0	339.7125	329.8455	0	0.2599	0.4338	
1883.3	366.9417	337.6653	0	355.3998	343.2893	0	0.2644	0.4433	
1900.0	369.3475	331.6538	0	348.7156	387.1412	0	0.2628	0.4680	
1916.6	360.0573	343.8934	0	347.7812	359.5315	0	0.2591	0.4580	
1933.2	373.7873	384.7781	0	359.1932	320.3172	0	0.2683	0.4590	
1949.9	359.6181	376.2340	0	339.4419	365.2420	0	0.2559	0.4827	
1966.6	372.1587	375.7076	0	360.6500	258.5106	0	0.2682	0.4129	
1983.2	377.7337	368.2230	0	354.2026	330.0044	0	0.2679	0.4546	
1999.9	362.7121	362.8946	0	360.1568	352.0860	0	0.2646	0.4655	
2016.6	357.9166	373.5769	0	367.4416	351.2647	0	0.2655	0.4719	
2033.4	377.6462	352.6851	0	347.0667	334.6758	0	0.2653	0.4475	
2050.1	360.4837	380.5682	0	372.0044	338.2026	0	0.2681	0.4679	
2066.7	345.9107	363.4649	0	360.3016	328.4703	0	0.2585	0.4505	
2083.4	355.9261	386.2627	0	335.6789	362.7234	0	0.2531	0.4876	
2100.1	364.9534	337.2317	0	323.2962	365.8015	0	0.2519	0.4577	
2116.7	350.4559	363.1713	0	363.8194	318.3226	0	0.2614	0.4437	
2133.4	361.7044	367.8663	0	337.8406	372.0653	0	0.2561	0.4817	
2150.0	363.3896	386.9841	0	359.0489	303.2840	0	0.2644	0.4494	
2166.7	377.1477	369.6893	0	338.6928	383.4913	0	0.2620	0.4904	
2183.4	362.2585	388.1352	0	344.9915	340.3549	0	0.2589	0.4743	
2200.1	352.6192	366.0170	0	358.2087	332.8878	0	0.2602	0.4550	
2216.7	357.7662	372.7975	0	355.4439	353.7815	0	0.2611	0.4730	
2233.4	358.4928	372.5375	0	358.6314	319.4620	0	0.2625	0.4505	
2250.0	354.2383	361.5513	0	357.0845	338.9702	0	0.2604	0.4561	
2266.7	366.4311	383.1783	0	347.9234	381.0914	0	0.2615	0.4976	
2283.4	370.9846	369.3329	0	354.9356	330.8036	0	0.2657	0.4558	
2300.0	367.5455	378.6553	0	350.6502	325.0307	0	0.2629	0.4581	
2316.7	381.5926	384.4414	0	344.2411	347.5772	0	0.2657	0.4766	
2333.4	368.5145	391.8684	0	342.8751	366.4935	0	0.2604	0.4937	
2350.0	353.9653	356.1604	0	350.3367	379.4339	0	0.2578	0.4789	
2366.7	354.3333	368.7435	0	379.0532	376.8532	0	0.2684	0.4854	
2383.4	372.9459	390.1131	0	348.4612	374.8904	0	0.2641	0.4980	
2400.0	369.6875	367.7838	0	337.1048	335.8021	0	0.2587	0.4581	
2416.7	380.1407	377.3356	0	353.2395	324.1573	0	0.2684	0.4567	
2433.4	349.4085	373.7293	0	360.8474	375.5658	0	0.2600	0.4878	
2450.0	359.6522	374.8311	0	359.1017	355.9052	0	0.2631	0.4757	
2466.7	356.6695	388.1734	0	349.1819	311.2490	0	0.2584	0.4554	
2483.4	359.0373	357.8562	0	347.2422	356.5009	0	0.2585	0.4651	
2500.0	375.4092	381.0028	0	401.4108	265.9852	0	0.2843	0.4212	
2516.7	384.0529	378.4980	0	355.2105	366.3702	0	0.2706	0.4849	
2533.4	355.4266	379.2184	0	350.4675	361.0155	0	0.2584	0.4819	
2550.0	376.6417	369.0309	0	350.1728	329.8503	0	0.2660	0.4550	
2566.7	345.2186	377.9182	0	354.1499	325.7961	0	0.2560	0.4581	
2583.4	365.9566	382.6305	0	359.3681	347.8476	0	0.2655	0.4756	
2600.0	362.4100	384.3656	0	357.4020	370.4546	0	0.2635	0.4914	
2616.7	371.4945	364.2634	0	349.9423	328.6576	0	0.2641	0.4511	
2633.3	346.4535	388.3453	0	351.1370	332.5593	0	0.2553	0.4693	
2649.9	331.9274	338.8714	0	336.9178	327.2153	0	0.2448	0.4337	
2666.6	368.0485	380.0148	0	357.9583	326.9674	0	0.2657	0.4603	
2683.2	341.4995	377.2091	0	347.8491	339.0394	0	0.2523	0.4663	
2699.9	359.4707	412.6937	0	352.8367	342.0983	0	0.2607	0.4914	
2716.5	345.3592	376.1375	0	338.4672	335.3054	0	0.2503	0.4632	
2733.2	363.0298	394.9375	0	355.1213	346.3382	0	0.2629	0.4826	
2749.8	368.2444	366.4953	0	369.2843	310.0674	0	0.2700	0.4405	
2766.5	353.7332	384.7476	0	338.4333	338.2170	0	0.2534	0.4707	
2783.1	359.2560	372.0926	0	361.2766	360.2073	0	0.2637	0.4768	
2799.8	363.0617	363.6710	0	354.3392	323.4398	0	0.2626	0.4473	
2816.4	368.2202	393.9065	0	367.4263	312.8548	0	0.2693	0.4601	
2833.1	367.8566	383.4461	0	362.1217	345.8444	0	0.2672	0.4748	
2849.7	358.6231	397.7165	0	386.6106	301.9274	0	0.2728	0.4555	
2866.4	352.7928	382.7788	0	354.1680	366.3527	0	0.2588	0.4877	
2883.0	339.2457	385.3214	0	382.0684	318.8353	0	0.2640	0.4584	
2899.7	355.6085	406.9049	0	353.9946	338.8822	0	0.2597	0.4855	
2916.3	355.1757	366.9916	0	349.2274	340.8791	0	0.2578	0.4609	
2933.0	356.6859	391.0852	0	376.0648	351.6369	0	0.2682	0.4835	
2949.6	345.8451	388.5181	0	385.5140	309.2196	0	0.2677	0.4543	
2966.3	362.8212	391.1863	0	345.4438	350.6637	0	0.2592	0.4830	
2982.9	339.0376	410.6362	0	365.3998	312.6394	0	0.2578	0.4709	
2999.6	349.2658	410.7900	0	374.6133	343.0515	0	0.2650	0.4908	
3016.2	356.4189	379.3453	0	364.8605	350.5593	0	0.2640	0.4752	
3032.9	349.7349	411.6780	0	363.5669	358.3933	0	0.2611	0.5013	
3050.1	340.7913	402.4191	0	363.3804	326.2696	0	0.2577	0.4744	
3066.7	333.2664	382.9318	0	370.6544	322.3597	0	0.2577	0.4592	
3083.4	342.1206	414.1918	0	370.6564	323.0023	0	0.2609	0.4799	
3100.1	354.9501	407.4649	0	368.6431	332.2090	0	0.2649	0.4816	
3116.7	355.7361	401.7741	0	359.1027	358.7882	0	0.2617	0.4952	
3133.4	350.5583	410.9659	0	368.4067	315.6373	0	0.2632	0.4730	
3150.1	341.3002	401.7476	0	345.4137	345.0081	0	0.2514	0.4862	
3166.7	340.2550	412.0194	0	357.9864	331.2884	0	0.2556	0.4839	
3183.4	362.1944	416.8632	0	373.2810	351.1059	0	0.2692	0.5000	
3200.1	346.0788	409.7324	0	374.8610	359.4668	0	0.2639	0.5008	
3216.7	338.2040	394.0116	0	378.3367	319.0013	0	0.2623	0.4642	
3233.4	359.7190	382.8096	0	365.3913	342.7869	0	0.2654	0.4724	
3250.1	361.2595	414.3387	0	372.7441	335.1676	0	0.2687	0.4880	
3266.7	356.8842	398.3086	0	363.0639	369.1215	0	0.2635	0.4996	
3283.4	369.3066	410.4083	0	353.2386	349.1769	0	0.2645	0.4945	
3300.1	348.3235	389.9394	0	355.3143	333.6895	0	0.2576	0.4711	
3316.7	368.0704	428.9279	0	356.1271	340.6031	0	0.2651	0.5010	
3333.4	356.2724	408.5382	0	355.1585	341.8068	0	0.2604	0.4885	
3350.1	345.4752	412.8699	0	359.7958	355.6647	0	0.2582	0.5003	
3366.7	336.4863	402.8454	0	357.4863	376.2309	0	0.2540	0.5072	
3383.4	335.2806	391.3677	0	366.9535	328.7563	0	0.2570	0.4688	
3400.1	345.5404	393.1061	0	364.5149	334.2769	0	0.2599	0.4736	
3416.7	351.6947	400.2089	0	370.2674	372.8758	0	0.2643	0.5033	
3433.4	363.8874	399.7990	0	369.6700	341.5084	0	0.2685	0.4826	
3450.1	343.4074	400.9464	0	362.9978	345.2280	0	0.2586	0.4858	
3466.7	354.8950	404.5967	0	343.5383	354.2349	0	0.2556	0.4940	
3483.4	344.5481	390.9504	0	344.6299	358.6663	0	0.2523	0.4880	
3500.1	343.2091	404.2995	0	362.2967	343.1427	0	0.2582	0.4866	
3516.7	337.2929	389.8598	0	354.2759	322.3439	0	0.2531	0.4637	
3533.4	339.3594	402.8999	0	348.9032	350.2804	0	0.2519	0.4904	
3550.1	339.9208	406.8834	0	339.2721	348.2400	0	0.2486	0.4916	
3566.7	347.5523	409.7387	0	349.0226	355.8954	0	0.2550	0.4985	
3583.3	345.5723	401.9428	0	345.4781	345.1256	0	0.2529	0.4864	
3600.0	335.5792	426.1372	0	304.1518	348.2161	0	0.2342	0.5041	
3616.7	340.8299	391.5150	0	335.8358	343.2626	0	0.2477	0.4784	
3633.4	343.3820	408.9392	0	353.5706	345.3417	0	0.2551	0.4911	
3650.0	319.0599	416.1904	0	360.0692	347.5335	0	0.2486	0.4972	
3666.7	336.0282	388.5348	0	370.0307	362.8246	0	0.2584	0.4892	
3683.4	339.5258	412.5765	0	363.4013	342.8078	0	0.2573	0.4918	
3700.0	324.5738	422.4221	0	365.5922	351.7164	0	0.2526	0.5040	
3716.7	329.1504	411.8103	0	347.8293	333.2170	0	0.2478	0.4850	
3733.4	347.9791	421.7166	0	345.6736	345.5871	0	0.2539	0.4995	
3750.0	347.5681	386.1496	0	355.2016	361.1317	0	0.2572	0.4865	
3766.7	347.5013	425.7543	0	348.7449	381.0130	0	0.2548	0.5252	
3783.4	337.2692	397.4953	0	357.6945	364.5157	0	0.2544	0.4961	
3800.0	360.6342	398.8829	0	347.2484	364.1143	0	0.2591	0.4967	
3816.7	332.8614	406.1149	0	349.2903	348.0635	0	0.2497	0.4910	
3833.3	338.1262	411.2395	0	352.3134	340.3346	0	0.2527	0.4893	
3850.0	350.3435	396.6905	0	347.6930	366.7388	0	0.2555	0.4970	
86.3									start_trial 4
836.3									start_stimuli stim_a3__vs__stim_b3
3834.0									stop_stimuli stim_a3__vs__stim_b3
3834.2									stop_trial
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
0.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
16.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
33.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
50.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
66.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
83.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
100.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
115.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
133.3	353.7564	406.6829	0	366.2218	363.6724	0	0.2635	0.5015	
150.0	343.9463	423.6115	0	342.5342	344.9535	0	0.2513	0.5004	
166.7	317.5216	389.6918	0	353.2235	357.7436	0	0.2455	0.4866	
183.4	327.9572	417.0947	0	340.7580	347.6887	0	0.2448	0.4979	
199.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
216.8	328.8842	404.4049	0	355.7707	355.8666	0	0.2506	0.4950	
233.5	348.2272	426.5631	0	352.8779	359.6237	0	0.2566	0.5118	
250.1	329.3089	422.8420	0	356.7166	356.0774	0	0.2511	0.5071	
266.8	317.1443	407.6119	0	350.1530	348.3479	0	0.2443	0.4922	
283.5	326.2030	412.6564	0	367.4430	305.1214	0	0.2539	0.4673	
300.1	323.0241	394.7168	0	363.4361	356.5927	0	0.2513	0.4891	
316.8	542.2619	383.8044	0	549.1533	385.9339	0	0.3995	0.5011	
333.5	653.3043	359.7458	0	647.3522	405.3092	0	0.4761	0.4981	
350.1	630.8418	374.3245	0	636.2491	398.7151	0	0.4638	0.5033	
366.8	615.3432	371.2425	0	673.0979	397.3180	0	0.4716	0.5004	
383.5	618.4196	368.7433	0	648.7896	349.7502	0	0.4638	0.4678	
400.1	611.0861	372.1173	0	660.9315	379.4362	0	0.4656	0.4893	
416.8	632.2404	350.8924	0	629.5986	364.4017	0	0.4619	0.4657	
433.5	620.7930	384.5850	0	662.0259	403.1960	0	0.4696	0.5129	
450.1	632.8044	365.6265	0	660.0692	398.4507	0	0.4732	0.4974	
466.8	658.4084	362.6175	0	688.3590	395.2145	0	0.4930	0.4934	
483.4	661.1161	362.6808	0	663.7832	437.3829	0	0.4850	0.5209	
500.1	649.7574	356.1628	0	675.4352	449.7413	0	0.4851	0.5247	
516.8	660.9753	357.5475	0	661.9397	404.5907	0	0.4842	0.4962	
533.4	648.7051	375.0883	0	664.7996	429.6721	0	0.4808	0.5239	
550.1	669.4295	372.7455	0	672.0933	410.3950	0	0.4910	0.5099	
566.8	662.7558	385.4019	0	702.0991	412.0499	0	0.4996	0.5192	
583.4	663.9687	365.5832	0	657.9598	414.1070	0	0.4839	0.5076	
600.1	650.6826	372.0216	0	700.0274	394.3974	0	0.4944	0.4990	
616.8	655.9729	344.3867	0	644.1924	528.3080	0	0.4759	0.5682	
633.4	656.8067	373.3739	0	664.1330	409.4301	0	0.4835	0.5096	
650.2	658.9052	376.2767	0	673.8365	447.1820	0	0.4878	0.5361	
666.9	659.5997	364.8877	0	680.2365	382.8312	0	0.4904	0.4868	
683.5	661.1042	360.9520	0	707.6774	393.4527	0	0.5010	0.4911	
700.2	661.7944	369.6970	0	662.2283	404.1749	0	0.4846	0.5038	
716.9	666.0605	370.1373	0	675.1962	389.8932	0	0.4909	0.4948	
733.5	661.8073	361.9296	0	682.5264	396.6979	0	0.4921	0.4939	
750.2	667.0377	371.6207	0	689.3774	443.4120	0	0.4965	0.5306	
766.8	660.7377	374.1288	0	687.5553	445.7080	0	0.4935	0.5337	
783.5	671.1120	363.9683	0	640.2690	431.9992	0	0.4800	0.5182	
800.2	673.0546	366.6232	0	677.8682	499.9582	0	0.4945	0.5642	
816.8	669.6798	372.6714	0	680.4281	477.3161	0	0.4942	0.5534	
833.5	669.2810	369.9739	0	668.0786	410.7525	0	0.4895	0.5083	
850.2	671.1139	372.8263	0	691.2327	460.4422	0	0.4987	0.5425	
866.8	669.4451	368.8972	0	672.5554	381.7131	0	0.4912	0.4887	
883.5	664.0748	362.7016	0	696.5631	405.2824	0	0.4980	0.5000	
900.2	664.5554	375.1470	0	684.6269	439.0240	0	0.4938	0.5301	
916.8	679.7994	371.5599	0	702.6225	410.6377	0	0.5060	0.5092	
933.5	678.8153	377.8242	0	689.5999	446.8265	0	0.5009	0.5369	
950.2	669.0697	375.4837	0	681.5020	428.2913	0	0.4944	0.5233	
966.8	670.9006	375.2717	0	709.9670	399.9606	0	0.5054	0.5047	
983.5	661.5681	374.1698	0	684.5070	463.5552	0	0.4927	0.5454	
1000.1	670.8697	387.3988	0	685.8632	418.3576	0	0.4966	0.5246	
1016.8	659.0021	377.9872	0	696.7631	426.3178	0	0.4963	0.5236	
1033.5	653.8116	379.7924	0	700.4635	441.2819	0	0.4957	0.5346	
1050.1	627.9170	365.5901	0	658.9106	358.2136	0	0.4710	0.4712	
1066.8	412.8378	381.6735	0	414.3173	335.5670	0	0.3028	0.4670	
1083.5	313.7056	404.6250	0	362.6118	357.7738	0	0.2476	0.4964	
1100.1	319.4325	369.7301	0	363.5384	330.4807	0	0.2500	0.4559	
1116.8	322.0452	392.6007	0	343.3565	336.2797	0	0.2436	0.4745	
1133.5	297.0773	380.9359	0	342.8605	341.9104	0	0.2342	0.4706	
1150.1	332.3431	395.3550	0	348.2770	359.1440	0	0.2491	0.4912	
1167.0	298.0512	380.6054	0	333.2872	337.4046	0	0.2311	0.4675	
1183.6	320.0668	414.5291	0	341.4941	337.4785	0	0.2422	0.4896	
1200.3	323.2585	421.8624	0	343.7898	339.1339	0	0.2442	0.4954	
1217.0	337.7863	443.5991	0	333.4827	333.6150	0	0.2457	0.5060	
1233.6	335.7796	437.6618	0	337.1609	322.7671	0	0.2463	0.4951	
1250.3	343.4916	418.2599	0	335.1545	328.9920	0	0.2484	0.4865	
1267.0	337.4427	402.5031	0	321.0476	365.0392	0	0.2410	0.4997	
1283.6	337.5606	407.9351	0	329.9256	332.6017	0	0.2443	0.4821	
1300.3	327.4361	395.3929	0	329.1989	341.8654	0	0.2403	0.4800	
1317.0	333.9394	405.0543	0	337.8531	335.9799	0	0.2459	0.4824	
1333.7	319.1763	407.2665	0	343.4243	315.1642	0	0.2425	0.4703	
1350.3	340.2595	386.5430	0	336.2798	350.2594	0	0.2476	0.4797	
1367.0	362.0004	388.5943	0	378.6835	315.5532	0	0.2711	0.4584	
1383.7	359.1437	394.6930	0	354.9815	345.6244	0	0.2614	0.4820	
1400.3	350.1277	387.0518	0	347.9435	353.7106	0	0.2555	0.4823	
1417.0	363.7156	376.9076	0	342.9511	344.1492	0	0.2587	0.4694	
1433.7	363.6740	370.0136	0	377.5582	314.3752	0	0.2713	0.4456	
1450.4	360.5000	407.7196	0	344.9127	346.6532	0	0.2582	0.4911	
1467.0	353.6106	395.0243	0	351.7540	341.4502	0	0.2582	0.4795	
1483.7	361.0290	378.7486	0	342.4680	321.1618	0	0.2575	0.4557	
1500.4	370.2942	367.3413	0	334.1939	363.8451	0	0.2579	0.4760	
1517.0	355.2459	378.6482	0	360.2611	342.0512	0	0.2619	0.4692	
1533.7	363.6370	384.4045	0	342.2971	334.3043	0	0.2584	0.4679	
1550.4	368.1923	386.3666	0	363.9760	325.0205	0	0.2680	0.4631	
1567.1	363.6681	365.5488	0	363.5743	363.8498	0	0.2662	0.4749	
1583.7	344.6381	376.4261	0	343.2211	378.5318	0	0.2518	0.4915	
1600.4	366.2236	372.6592	0	377.7635	318.5069	0	0.2723	0.4500	
1617.1	365.1170	371.0418	0	361.2089	325.6466	0	0.2659	0.4536	
1633.7	380.8897	414.4291	0	349.6412	331.2237	0	0.2674	0.4855	
1650.4	366.1628	374.5915	0	368.8318	314.5136	0	0.2690	0.4486	
1666.7	367.2339	388.0180	0	349.8384	384.7209	0	0.2625	0.5031	
1683.4	379.0436	386.5526	0	347.4643	314.4547	0	0.2659	0.4564	
1700.0	364.2588	364.1553	0	337.3139	322.8077	0	0.2568	0.4472	
1716.7	371.4837	376.6969	0	354.0280	358.9775	0	0.2656	0.4790	
1733.4	372.9125	367.4449	0	342.9458	313.4194	0	0.2620	0.4433	
1750.0	369.3580	353.0826	0	350.2483	339.2654	0	0.2634	0.4507	
1766.7	384.4225	370.9594	0	367.6714	366.0249	0	0.2753	0.4798	
1783.3	365.3584	356.3212	0	360.5373	362.8160	0	0.2657	0.4682	
1800.0	355.1772	363.4227	0	351.3378	385.4962	0	0.2586	0.4876	
1816.7	356.9420	356.0514	0	356.0462	342.5864	0	0.2610	0.4548	
1833.3	352.9422	351.2934	0	353.5992	346.5407	0	0.2586	0.4543	
1850.0	359.8502	373.1984	0	358.5747	299.5888	0	0.2630	0.4380	
1866.6	358.5965	389.0683	0	355.8845	338.8350	0	0.2615	0.4739	
1883.3	361.2981	373.6794	0	344.6756	347.9943	0	0.2584	0.4698	
1900.0	373.4257	363.3571	0	356.2728	336.7611	0	0.2671	0.4558	
1916.6	357.3365	369.3291	0	368.2058	324.7421	0	0.2656	0.4519	
1933.3	353.7993	356.7082	0	353.6907	351.5987	0	0.2590	0.4611	
1950.0	360.1077	379.5176	0	344.3905	331.7025	0	0.2579	0.4630	
1966.6	370.7716	369.8558	0	382.3288	238.5612	0	0.2757	0.3961	
1983.3	362.3333	394.7199	0	359.3289	363.0780	0	0.2642	0.4934	
2000.0	362.5807	374.2181	0	359.7271	318.2370	0	0.2644	0.4508	
2016.6	357.7230	353.4708	0	346.3032	320.9106	0	0.2577	0.4391	
2033.2	367.3926	364.4037	0	336.0672	331.4567	0	0.2575	0.4530	
2050.0	348.5559	365.8811	0	340.2441	350.0303	0	0.2521	0.4661	
2066.6	364.3508	359.4620	0	335.5171	361.9281	0	0.2562	0.4697	
2083.2	351.0755	343.0764	0	346.5603	316.4028	0	0.2554	0.4293	
2099.9	353.4646	365.8834	0	336.8044	390.3113	0	0.2527	0.4923	
2116.6	368.5042	348.4092	0	355.0893	303.3427	0	0.2649	0.4243	
2133.2	366.0714	389.6647	0	351.0165	316.0402	0	0.2625	0.4594	
2149.9	352.3447	375.1922	0	335.3773	357.4007	0	0.2517	0.4769	
2166.5	369.1502	356.8059	0	346.2181	341.7138	0	0.2618	0.4548	
2183.6	368.6753	356.2537	0	368.3013	319.3297	0	0.2698	0.4398	
2200.2	350.0964	371.2067	0	371.4209	316.3027	0	0.2641	0.4476	
2216.9	374.2588	407.1433	0	324.8668	329.9592	0	0.2559	0.4799	
2233.6	345.6334	367.1681	0	349.5946	303.7486	0	0.2545	0.4368	
2250.2	364.3319	386.7329	0	344.6681	362.5086	0	0.2595	0.4878	
